id,summary,content,steps,notes,status
ho_tro_khach_hang__ans_48,Hướng dẫn chuyển tiền Mobile Money,"Quý khách có thể chuyển tiền Mobile Money linh hoạt qua 2 cách: 
(1) Qua USSD: 
Nhấn *9191# và bấm gọi, chọn phím 1 (Chuyển tiền), sau đó nhập số điện thoại người nhận, số tiền, mật khẩu và mã OTP xác nhận để hoàn tất. 
(2) Qua ứng dụng VNPT Money: 
Tại trang chủ chọn ""Chuyển tiền"", lựa chọn hình thức nhận tiền (đến số điện thoại, tài khoản ngân hàng hoặc thẻ ATM nội địa), nhập thông tin người nhận và số tiền. Tiếp theo, Quý khách nhấn ""Thay đổi"" tại mục Nguồn tiền để chọn ""Mobile Money"", sau đó nhập mã OTP và xác nhận để kết thúc giao dịch.",,,active
ho_tro_khach_hang__ans_49,Hướng dẫn thanh toán dịch vụ bằng Mobile Money,"Quý khách có thể thực hiện thanh toán linh hoạt qua 2 hình thức:
(1) Qua USSD (chỉ hỗ trợ nạp tiền và cước viễn thông VNPT): 
Nhấn *9191# và gọi, chọn phím 2 để nạp tiền điện thoại hoặc phím 3 để thanh toán hóa đơn viễn thông; nhập số thuê bao/mã hóa đơn, chọn mệnh giá, kiểm tra thông tin, nhập mật khẩu và mã OTP (nếu có) để xác nhận giao dịch.
(2) Qua ứng dụng VNPT Money (hỗ trợ đa dạng dịch vụ): 
Tại trang chủ hoặc menu dịch vụ, chọn loại hóa đơn cần thanh toán (điện, nước, viễn thông...); nhập thông tin hóa đơn và số tiền. Nhấn ""Thay đổi"" tại mục Nguồn tiền để chọn ""Mobile Money"", sau đó nhấn ""Thanh toán"", nhập mã OTP và xác nhận để hoàn tất. Ngoài ra, Quý khách còn có thể thanh toán bằng cách quét mã QR tại hơn 160.000 điểm chấp nhận trên toàn quốc.",,,active
ho_tro_khach_hang__ans_50,Đăng ký tài khoản VNPT Money,"Bước 1: Tải VNPT Money, chọn ""Đăng ký”
Bước 2: Nhập SĐT đăng ký
Bước 3: Nhập mã xác thực OTP
Bước 4: Điền thông tin cá nhân
Bước 5: Thiết lập mật khẩu để hoàn tất đăng ký và sử dụng",,,active
ho_tro_khach_hang__ans_51,Đăng nhập tài khoản VNPT Money,"Để đăng nhập người dùng có thể sử dụng bằng mật khẩu, vân tay hoặc nhận dạng khuôn mặt tuỳ theo sự hỗ trợ của từng loại điện thoại. Cấu hình việc truy cập bằng vân tay, nhận dạng khuôn mặt ở menu Cài đặt trong mục ""Cá nhân"".
Bước 1: Trên màn hình chính chọn “Đăng nhập
Bước 2: Nhập mật khẩu và SĐT và chọn “Đăng nhập”
Bước 3: Đăng nhập hoàn tất",,,active
ho_tro_khach_hang__ans_52,Định danh tài khoản VNPT Money tự động,"Tính năng Định danh tài khoản chỉ dành cho khách hàng chưa xác thực tài khoản. Những khách hàng đã định danh sẽ không thấy nút tính năng này.
Bước 1: Đăng nhập tài khoản, chọn “Bắt đầu ngay”
Bước 2: Chọn loại giấy tờ tuỳ thân muốn sử dụng
Bước 3: Hướng dẫn chụp giấy tờ
Bước 4: Chụp mặt trước và sau của CMND/CCCD/Hộ chiếu
Bước 5: Hướng dẫn chụp chân dung chủ giấy tờ
Bước 6: Định danh thành công.",,,active
ho_tro_khach_hang__ans_53,Định danh tài khoản VNPT Money thủ công,"Tính năng Định danh tài khoản chỉ dành cho khách hàng chưa xác thực tài khoản. Những khách hàng đã định danh sẽ không thấy nút tính năng này.
Hình thức này chỉ áp dụng cho trường hợp khách hàng định danh tự động thất bại quá 2 lần, hoặc khách hàng thoát khỏi luồng định danh tự động.
Bước 1: Đăng nhập tài khoản, chọn “Bắt đầu ngay”
Bước 2: Chọn “Chỉnh sửa” nếu thông tin sai
Bước 3: Chọn “Xác nhận” để tiếp tục chỉnh sửa
Bước 4: Sửa lại thông tin cá nhân và chọn “Xác Nhận”
Bước 5: Chờ kết quả xét duyệt định danh thủ công",,,active
ho_tro_khach_hang__ans_54,Cách liên kết ngân hàng trực tiếp,"VNPT Money cho phép liên kết ngân hàng trực tiếp theo các bước sau: 
(1) Đăng nhập tài khoản ví VNPT Pay; 
(2) Truy cập mục “Cá nhân” và chọn “Ngân Hàng Liên Kết”; 
(3) Khách hàng lựa chọn hình thức: Liên kết ngân hàng trực tiếp; 
(4) Chọn ngân hàng muốn liên kết trong danh sách “Ngân Hàng Liên Kết”; 
(5) Thực hiện thao tác liên kết qua số thẻ, số tài khoản hoặc Internet Banking tùy thuộc yêu cầu của từng ngân hàng; 
(6) Sau khi hoàn tất các thao tác, hệ thống sẽ thông báo “Liên Kết Thành Công”.
",,,active
ho_tro_khach_hang__ans_55,Cách liên kết ngân hàng qua thẻ ATM nội địa,"Để liên kết thẻ ATM nội địa, Quý khách thực hiện theo các bước sau: 
(1) Đăng nhập tài khoản ví VNPT Pay; 
(2) Truy cập mục “Cá nhân” và chọn “Ngân Hàng Liên Kết”; 
(3) Khách hàng lựa chọn hình thức: Liên kết qua thẻ ATM nội địa; 
(4) Chọn ngân hàng muốn liên kết trong danh sách “Thẻ ATM Nội Địa”; 
(5) Điền đầy đủ thông tin thẻ ATM và chọn “Tiếp tục”; 
(6) Nhập mã xác thực OTP ngân hàng gửi về qua SMS và chọn ""Tiếp tục"" để hệ thống trả về kết quả liên kết thành công.",,,active
ho_tro_khach_hang__ans_56,Các hình thức thanh toán của VNPT Money,"Người dùng có thể sử dụng tính năng thanh toán trên Ứng dụng VNPT Money ngay cả khi chưa Đăng ký/đăng nhập ứng dụng.
Có 5 hình thức thanh toán Khách hàng có thể sử dụng:
Thanh toán qua Mobile Money;
Thanh toán qua Ví VNPT Pay;
Thanh toán qua Tài khoản ngân hàng/thẻ nội địa;
Thanh toán qua Thẻ quốc tế;
Thanh toán bằng cách quét mã QR Code tại hơn 160.000 điểm chấp nhận thanh toán.",,,active
ho_tro_khach_hang__ans_57,khi hệ thống VNPT-Media không hoạt động tốt hoặc đang bảo trì,"Hệ thống của VNPT Media không hoạt động tốt xảy ra khi hệ thống đang bận hoặc trong thời gian nâng cấp, bảo trì. Trong thời gian này, các giao dịch của Quý khách trên VNPT Money (liên kết ngân hàng, nạp/rút/chuyển tiền, thanh toán…) không thực hiện được và không phát sinh kết quả giao dịch, Quý khách sẽ nhận được thông báo về việc hệ thống bận/nâng cấp bảo trì/lỗi. Khi đó, Quý khách vui lòng tạm ngừng giao dịch và thử lại sau. Trong trường hợp Quý khách vẫn tiếp tục thực hiện giao dịch sau khi nhận được thông báo, VNPT Media sẽ không chịu trách nhiệm cho các thiệt hại phát sinh.",,,active
ho_tro_khach_hang__ans_58,Trường Hợp Ví Điện Tử VNPT Pay Của Khách Hàng Bị Khóa,"Theo quy định về điều khoản thỏa thuận giữa người dùng và VNPT Media, VNPT Media có quyền chủ động thực hiện các biện phap xác minh tính hợp lệ của giao dịch qua Ví điện tử, cụ thể như sau:
Mục 3.3 Điều 3: Nhằm hạn chế rủi ro và đảm bảo tính hợp pháp trong việc cung cấp Dịch vụ, VNPT-Media có quyền chủ động thực hiện các biện pháp ngăn chặn, xác minh tài khoản, giao dịch của Người Sử Dụng, bao gồm nhưng không giới hạn: tạm khóa ví điện tử/ tài khoản; khóa giao dịch; tạm dừng giao dịch đối với những trường hợp bị nghi ngờ, tính chất bất thường, phức tạp trên cơ sở đánh giá của Ngân Hàng và/hoặc VNPT-Media",,,active
ho_tro_khach_hang__ans_59,"Khi Rút Tiền Từ Ví Điện Tử VNPT Pay, Có Mất Phí Không?","Căn cứ theo quy định về Quy chế rút tiền từ Ví điện tử VNPT Pay đã được phê duyệt, khi rút tiền từ Ví điện tử VNPT Pay về ngân hàng liên kết với Ví, khách hàng sẽ chịu mức phí theo quy định của VNPT-Media theo từng thời kỳ.",,,active
ho_tro_khach_hang__ans_60,Các trường hợp không thực hiện được lệnh rút tiền về ngân hàng,"Quý khách sẽ không thực hiện được việc rút tiền trong các trường hợp sau:
- Ví điện tử bị tạm khóa, phong tỏa bởi VNPT-Media hoặc theo yêu cầu của cơ quan Nhà nước có thẩm quyền.
- Ví điện tử đang trong quá trình giải quyết khiếu nại hoặc VNPT-Media có cơ sở nghi ngờ số tiền có nguồn gốc không hợp pháp.
- Quý khách khai báo sai thông tin tài khoản ngân hàng.",,,active
ho_tro_khach_hang__ans_61,phí nạp tiền vào Ví điện tử từ tài khoản ngân hàng,"Căn cứ theo quy định về Quy chế Nạp tiền vào Ví điện tử VNPT Pay đã được phê duyệt, khi nạp tiền từ tài khoản ngân hàng vào Ví điện tử VNPT Pay, khách hàng sẽ chịu mức phí theo quy định của VNPT-Media theo từng thời kỳ.",,,active
ho_tro_khach_hang__ans_62,Danh sách các biểu mẫu thay đổi thông tin và đóng tài khoản ví,"Quý khách có thể tải về các biểu mẫu theo nhu cầu dưới đây:
- Giấy đề nghị thay đổi thông tin tài khoản ví điện tử: [Tải về tại đây]
- Giấy đề nghị đóng tài khoản ví điện tử (Hết số dư): [Tải về tại đây]
- Giấy đề nghị đóng tài khoản ví điện tử (Còn số dư): [Tải về tại đây].",,,active
ho_tro_khach_hang__ans_63,Tôi có thể tải ứng dụng VNPT Money ở đâu?,"- Bước 1: Mở App Store (dành cho IOS) hoặc Google Play (dành cho Android)
- Bước 2: Chọn “Search” hoặc “Tìm kiếm”
- Bước 3: Gõ “VNPT Money” vào thanh tìm kiếm
- Bước 4: Ấn “Get” hoặc “Nhận” để tải",,,active
ho_tro_khach_hang__ans_64,Cập nhật phiên bản ứng dụng VNPT Money mới nhất?,"- Bước 1: Mở App Store (dành cho IOS) hoặc Google Play (dành cho Android)
- Bước 2: Chọn “Search” hoặc “Tìm kiếm”
- Bước 3: Gõ “VNPT Money” vào thanh tìm kiếm
- Bước 4: Ấn “Cập nhật” hoặc “Update”",,,active
dieu_khoan__ans_65,Ví điện tử VNPT Pay áp dụng cho những đối tượng nào và trong phạm vi nào?,"Bản Điều khoản, điều kiện này được áp dụng đối với Khách hàng cá nhân mở và sử dụng Ví điện tử VNPT Pay do VNPT cung cấp. Đối với một số sản phẩm và dịch vụ khác, có thể sẽ có các Điều khoản và điều kiện đặc thù khác được áp dụng riêng.",,,active
dieu_khoan__ans_66,"Khi mở và sử dụng Ví điện tử VNPT Pay, bắt buộc phải chấp thuận những điều khoản nào?","Quý khách lưu ý rằng việc giao kết và xác nhận Thỏa thuận mở/sử dụng Ví điện tử VNPT Pay đồng nghĩa với việc chấp thuận toàn bộ Điều khoản, Chính sách Riêng tư và các quy định liên quan của VNPT; VNPT có quyền sửa đổi, bổ sung nội dung và các thay đổi có hiệu lực khi được thông báo hoặc niêm yết, việc tiếp tục sử dụng Dịch vụ được xem là Quý khách đã chấp thuận các thay đổi này; đồng thời, Quý khách có trách nhiệm tuân thủ các hướng dẫn quản lý và sử dụng Dịch vụ được công bố trên trang thông tin điện tử của VNPT.",,,active
dieu_khoan__ans_67,Điều kiện và cách thức mở Ví điện tử VNPT Pay là gì?,"Quý khách có thể đăng ký mở ví qua website, ứng dụng VNPT Money hoặc các kênh liên kết của VNPT. Quý khách có nghĩa vụ cung cấp thông tin chính xác, trung thực và cập nhật kịp thời nếu có thay đổi. Số điện thoại đăng ký phải là thuê bao đang hoạt động hợp lệ và thuộc quyền sở hữu của Quý khách. VNPT có quyền yêu cầu bổ sung hồ sơ để phục vụ quản lý và tuân thủ pháp luật.",,,active
dieu_khoan__ans_68,Ví điện tử VNPT Pay có bắt buộc phải liên kết với tài khoản ngân hàng không?,"Quý khách phải liên kết ví với ít nhất 01 tài khoản thanh toán hoặc thẻ ghi nợ chính chủ mở tại ngân hàng liên kết. Tài khoản này phải đăng ký dịch vụ thanh toán điện tử. Nếu ví không được liên kết hoặc duy trì liên kết trong suốt quá trình sử dụng, VNPT có quyền thông báo và thực hiện đóng ví sau 01 tháng nếu Quý khách không hoàn thành liên kết.",,,active
dieu_khoan__ans_69,Ví điện tử VNPT Pay được phép giao dịch những gì và hạn mức giao dịch ra sao?,"Quý khách được dùng ví để rút tiền về ngân hàng liên kết, chuyển tiền (trong và ngoài hệ thống), thanh toán hàng hóa và dịch vụ công. Tổng hạn mức giao dịch tối đa là 100 triệu đồng/tháng (không bao gồm thanh toán điện, nước, viễn thông, học phí, viện phí và một số dịch vụ công khác). Hạn mức chi tiết theo từng lần hoặc từng ngày sẽ được điều chỉnh theo quy định của VNPT từng thời kỳ.",,,active
dieu_khoan__ans_70,Khách hàng có trách nhiệm gì trong việc sử dụng và quản lý Ví điện tử VNPT Pay?,"Quý khách chỉ được giao dịch sau khi hoàn tất định danh (giấy tờ tùy thân, sinh trắc học) và có trách nhiệm giữ bí mật mật khẩu cùng các thông tin bảo mật khác. Quý khách cần tự theo dõi số dư, lưu trữ chứng từ và có quyền yêu cầu tra soát trong vòng 60 ngày kể từ ngày phát sinh giao dịch. Nếu nghi ngờ ví bị lợi dụng, Quý khách phải thông báo ngay cho VNPT để được hỗ trợ tạm khóa.",,,active
